feature_name,feature_family,family,feature_source,operator_name,operator_type,is_true_curve_feature,is_proxy_feature,uses_raw_cycles_interpolated,uses_summary,uses_protocol,cycle_indices,step_type,x_axis,y_signal,aggregation,transform,description,program_id,cycle_index_convention
charge_temperature_vs_voltage_mean_cycle_9,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,9,charge,voltage,temperature,mean,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_std_cycle_9,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,9,charge,voltage,temperature,std,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_var_cycle_9,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,9,charge,voltage,temperature,var,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_area_cycle_9,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,9,charge,voltage,temperature,area,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_slope_mean_cycle_9,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,9,charge,voltage,temperature,slope_mean,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_min_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,discharge_capacity,min,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_max_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,discharge_capacity,max,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_mean_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,discharge_capacity,mean,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_std_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,discharge_capacity,std,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_var_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,discharge_capacity,var,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_area_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,discharge_capacity,area,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_slope_mean_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,discharge_capacity,slope_mean,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_min_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,charge_capacity,min,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_max_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,charge_capacity,max,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_mean_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,charge_capacity,mean,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_std_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,charge_capacity,std,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_var_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,charge_capacity,var,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_area_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,charge_capacity,area,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_slope_mean_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,charge_capacity,slope_mean,,,broad_physics,raw_zero_based
charge_current_vs_voltage_min_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,current,min,,,broad_physics,raw_zero_based
charge_current_vs_voltage_max_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,current,max,,,broad_physics,raw_zero_based
charge_current_vs_voltage_mean_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,current,mean,,,broad_physics,raw_zero_based
charge_current_vs_voltage_std_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,current,std,,,broad_physics,raw_zero_based
charge_current_vs_voltage_var_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,current,var,,,broad_physics,raw_zero_based
charge_current_vs_voltage_area_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,current,area,,,broad_physics,raw_zero_based
charge_current_vs_voltage_slope_mean_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,current,slope_mean,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_min_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,temperature,min,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_max_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,temperature,max,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_mean_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,temperature,mean,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_std_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,temperature,std,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_var_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,temperature,var,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_area_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,temperature,area,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_slope_mean_cycle_49,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,49,charge,voltage,temperature,slope_mean,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_min_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,discharge_capacity,min,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_max_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,discharge_capacity,max,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_mean_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,discharge_capacity,mean,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_std_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,discharge_capacity,std,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_var_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,discharge_capacity,var,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_area_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,discharge_capacity,area,,,broad_physics,raw_zero_based
charge_discharge_capacity_vs_voltage_slope_mean_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,discharge_capacity,slope_mean,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_min_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,charge_capacity,min,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_max_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,charge_capacity,max,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_mean_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,charge_capacity,mean,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_std_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,charge_capacity,std,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_var_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,charge_capacity,var,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_area_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,charge_capacity,area,,,broad_physics,raw_zero_based
charge_charge_capacity_vs_voltage_slope_mean_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,charge_capacity,slope_mean,,,broad_physics,raw_zero_based
charge_current_vs_voltage_min_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,current,min,,,broad_physics,raw_zero_based
charge_current_vs_voltage_max_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,current,max,,,broad_physics,raw_zero_based
charge_current_vs_voltage_mean_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,current,mean,,,broad_physics,raw_zero_based
charge_current_vs_voltage_std_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,current,std,,,broad_physics,raw_zero_based
charge_current_vs_voltage_var_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,current,var,,,broad_physics,raw_zero_based
charge_current_vs_voltage_area_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,current,area,,,broad_physics,raw_zero_based
charge_current_vs_voltage_slope_mean_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,current,slope_mean,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_min_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,temperature,min,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_max_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,temperature,max,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_mean_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,temperature,mean,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_std_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,temperature,std,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_var_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,temperature,var,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_area_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,temperature,area,,,broad_physics,raw_zero_based
charge_temperature_vs_voltage_slope_mean_cycle_99,true_curve_shape,true_curve_shape,raw_cycles_interpolated,curve_shape,curve_shape,True,False,True,False,False,99,charge,voltage,temperature,slope_mean,,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_identity_min_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,min,identity,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_identity_max_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,max,identity,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_identity_mean_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,mean,identity,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_identity_std_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,std,identity,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_identity_var_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,var,identity,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_identity_skew_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,skew,identity,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_identity_sum_abs_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,sum_abs,identity,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_identity_sum_sq_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,sum_sq,identity,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_identity_area_abs_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,area_abs,identity,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_identity_area_signed_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,area_signed,identity,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_abs_min_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,min,abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_abs_max_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,max,abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_abs_mean_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,mean,abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_abs_std_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,std,abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_abs_var_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,var,abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_abs_skew_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,skew,abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_abs_sum_abs_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,sum_abs,abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_abs_sum_sq_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,sum_sq,abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_abs_area_abs_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,area_abs,abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_abs_area_signed_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,area_signed,abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_log_abs_min_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,min,log_abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_log_abs_max_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,max,log_abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_log_abs_mean_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,mean,log_abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_log_abs_std_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,std,log_abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_log_abs_var_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,var,log_abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_log_abs_skew_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,skew,log_abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_log_abs_sum_abs_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,sum_abs,log_abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_log_abs_sum_sq_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,sum_sq,log_abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_log_abs_area_abs_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,area_abs,log_abs,,broad_physics,raw_zero_based
discharge_discharge_capacity_curve_delta_log_abs_area_signed_cycle_99_minus_9,true_curve_difference,true_curve_difference,raw_cycles_interpolated,cross_cycle_curve_delta,cross_cycle_curve_delta,True,False,True,False,False,"9,99",discharge,voltage,discharge_capacity,area_signed,log_abs,,broad_physics,raw_zero_based
